# export from unicycle
# n stationname x1 x2 x3
00570 00570 -160000.000000 -27000.000000 0.000000
00571 00571 -160000.000000 -25000.000000 0.000000
00572 00572 -160000.000000 -23000.000000 0.000000
00573 00573 -160000.000000 -21000.000000 0.000000
00574 00574 -160000.000000 -19000.000000 0.000000
00575 00575 -160000.000000 -17000.000000 0.000000
00576 00576 -160000.000000 -15000.000000 0.000000
00577 00577 -160000.000000 11000.000000 0.000000
00578 00578 -160000.000000 13000.000000 0.000000
00579 00579 -160000.000000 15000.000000 0.000000
00580 00580 -160000.000000 17000.000000 0.000000
00581 00581 -160000.000000 19000.000000 0.000000
00582 00582 -160000.000000 21000.000000 0.000000
00583 00583 -160000.000000 23000.000000 0.000000
00584 00584 -160000.000000 25000.000000 0.000000
00585 00585 -160000.000000 27000.000000 0.000000
00586 00586 -160000.000000 29000.000000 0.000000
00587 00587 -160000.000000 31000.000000 0.000000
00588 00588 -160000.000000 33000.000000 0.000000
00589 00589 -160000.000000 35000.000000 0.000000
00590 00590 -160000.000000 37000.000000 0.000000
00591 00591 -158000.000000 -49000.000000 0.000000
00592 00592 -158000.000000 -47000.000000 0.000000
00593 00593 -158000.000000 -45000.000000 0.000000
00594 00594 -158000.000000 -43000.000000 0.000000
00595 00595 -158000.000000 -41000.000000 0.000000
00596 00596 -158000.000000 -39000.000000 0.000000
00597 00597 -158000.000000 -37000.000000 0.000000
00598 00598 -158000.000000 -35000.000000 0.000000
00599 00599 -158000.000000 -33000.000000 0.000000
00600 00600 -158000.000000 -31000.000000 0.000000
00601 00601 -158000.000000 -29000.000000 0.000000
00602 00602 -158000.000000 -27000.000000 0.000000
00603 00603 -158000.000000 -25000.000000 0.000000
00604 00604 -158000.000000 -23000.000000 0.000000
00605 00605 -158000.000000 -21000.000000 0.000000
00606 00606 -158000.000000 -19000.000000 0.000000
00607 00607 -158000.000000 -17000.000000 0.000000
00608 00608 -158000.000000 -15000.000000 0.000000
00609 00609 -158000.000000 9000.000000 0.000000
00610 00610 -158000.000000 11000.000000 0.000000
00611 00611 -158000.000000 13000.000000 0.000000
00612 00612 -158000.000000 15000.000000 0.000000
00613 00613 -158000.000000 17000.000000 0.000000
00614 00614 -158000.000000 19000.000000 0.000000
00615 00615 -158000.000000 21000.000000 0.000000
00616 00616 -158000.000000 23000.000000 0.000000
00617 00617 -158000.000000 25000.000000 0.000000
00618 00618 -158000.000000 27000.000000 0.000000
00619 00619 -158000.000000 29000.000000 0.000000
00620 00620 -156000.000000 -51000.000000 0.000000
00621 00621 -156000.000000 -49000.000000 0.000000
00622 00622 -156000.000000 -47000.000000 0.000000
00623 00623 -156000.000000 -45000.000000 0.000000
00624 00624 -156000.000000 -43000.000000 0.000000
00625 00625 -156000.000000 -41000.000000 0.000000
00626 00626 -156000.000000 -39000.000000 0.000000
00627 00627 -156000.000000 -37000.000000 0.000000
00628 00628 -156000.000000 -35000.000000 0.000000
00629 00629 -156000.000000 -33000.000000 0.000000
00630 00630 -156000.000000 -31000.000000 0.000000
00631 00631 -156000.000000 -29000.000000 0.000000
00632 00632 -156000.000000 -27000.000000 0.000000
00633 00633 -156000.000000 -25000.000000 0.000000
00634 00634 -156000.000000 -23000.000000 0.000000
00635 00635 -156000.000000 -21000.000000 0.000000
00636 00636 -156000.000000 -19000.000000 0.000000
00637 00637 -156000.000000 -17000.000000 0.000000
00638 00638 -156000.000000 -15000.000000 0.000000
00639 00639 -156000.000000 9000.000000 0.000000
00640 00640 -156000.000000 11000.000000 0.000000
00641 00641 -156000.000000 13000.000000 0.000000
00642 00642 -156000.000000 15000.000000 0.000000
00643 00643 -156000.000000 17000.000000 0.000000
00644 00644 -156000.000000 19000.000000 0.000000
00645 00645 -156000.000000 21000.000000 0.000000
00646 00646 -156000.000000 23000.000000 0.000000
00647 00647 -156000.000000 25000.000000 0.000000
00648 00648 -156000.000000 27000.000000 0.000000
00649 00649 -156000.000000 29000.000000 0.000000
00650 00650 -154000.000000 -51000.000000 0.000000
00651 00651 -154000.000000 -49000.000000 0.000000
00652 00652 -154000.000000 -47000.000000 0.000000
00653 00653 -154000.000000 -45000.000000 0.000000
00654 00654 -154000.000000 -43000.000000 0.000000
00655 00655 -154000.000000 -41000.000000 0.000000
00656 00656 -154000.000000 -39000.000000 0.000000
00657 00657 -154000.000000 -37000.000000 0.000000
00658 00658 -154000.000000 -35000.000000 0.000000
00659 00659 -154000.000000 -33000.000000 0.000000
00660 00660 -154000.000000 -31000.000000 0.000000
00661 00661 -154000.000000 -29000.000000 0.000000
00662 00662 -154000.000000 -27000.000000 0.000000
00663 00663 -154000.000000 -25000.000000 0.000000
00664 00664 -154000.000000 -23000.000000 0.000000
00665 00665 -154000.000000 -21000.000000 0.000000
00666 00666 -154000.000000 -19000.000000 0.000000
00667 00667 -154000.000000 -17000.000000 0.000000
00668 00668 -154000.000000 -15000.000000 0.000000
00669 00669 -154000.000000 7000.000000 0.000000
00670 00670 -154000.000000 9000.000000 0.000000
00671 00671 -154000.000000 11000.000000 0.000000
00672 00672 -154000.000000 13000.000000 0.000000
00673 00673 -154000.000000 15000.000000 0.000000
00674 00674 -154000.000000 17000.000000 0.000000
00675 00675 -154000.000000 19000.000000 0.000000
00676 00676 -154000.000000 21000.000000 0.000000
00677 00677 -154000.000000 23000.000000 0.000000
00678 00678 -154000.000000 25000.000000 0.000000
00679 00679 -154000.000000 27000.000000 0.000000
00680 00680 -154000.000000 29000.000000 0.000000
00681 00681 -154000.000000 53000.000000 0.000000
00682 00682 -154000.000000 59000.000000 0.000000
00683 00683 -152000.000000 -55000.000000 0.000000
00684 00684 -152000.000000 -53000.000000 0.000000
00685 00685 -152000.000000 -51000.000000 0.000000
00686 00686 -152000.000000 -41000.000000 0.000000
00687 00687 -152000.000000 -39000.000000 0.000000
00688 00688 -152000.000000 -37000.000000 0.000000
00689 00689 -152000.000000 -35000.000000 0.000000
00690 00690 -152000.000000 -33000.000000 0.000000
00691 00691 -152000.000000 -31000.000000 0.000000
00692 00692 -152000.000000 -29000.000000 0.000000
00693 00693 -152000.000000 -27000.000000 0.000000
00694 00694 -152000.000000 -25000.000000 0.000000
00695 00695 -152000.000000 -23000.000000 0.000000
00696 00696 -152000.000000 -21000.000000 0.000000
00697 00697 -152000.000000 -19000.000000 0.000000
00698 00698 -152000.000000 -17000.000000 0.000000
00699 00699 -152000.000000 7000.000000 0.000000
00700 00700 -152000.000000 9000.000000 0.000000
00701 00701 -152000.000000 11000.000000 0.000000
00702 00702 -152000.000000 13000.000000 0.000000
00703 00703 -152000.000000 15000.000000 0.000000
00704 00704 -152000.000000 17000.000000 0.000000
00705 00705 -152000.000000 19000.000000 0.000000
00706 00706 -152000.000000 21000.000000 0.000000
00707 00707 -152000.000000 23000.000000 0.000000
00708 00708 -152000.000000 25000.000000 0.000000
00709 00709 -152000.000000 27000.000000 0.000000
00710 00710 -152000.000000 29000.000000 0.000000
00711 00711 -152000.000000 31000.000000 0.000000
00712 00712 -152000.000000 53000.000000 0.000000
00713 00713 -152000.000000 55000.000000 0.000000
00714 00714 -152000.000000 57000.000000 0.000000
00715 00715 -152000.000000 59000.000000 0.000000
00716 00716 -150000.000000 -39000.000000 0.000000
00717 00717 -150000.000000 -37000.000000 0.000000
00718 00718 -150000.000000 -35000.000000 0.000000
00719 00719 -150000.000000 -33000.000000 0.000000
00720 00720 -150000.000000 -31000.000000 0.000000
00721 00721 -150000.000000 -29000.000000 0.000000
00722 00722 -150000.000000 -27000.000000 0.000000
00723 00723 -150000.000000 -25000.000000 0.000000
00724 00724 -150000.000000 -23000.000000 0.000000
00725 00725 -150000.000000 -21000.000000 0.000000
00726 00726 -150000.000000 -19000.000000 0.000000
00727 00727 -150000.000000 -17000.000000 0.000000
00728 00728 -150000.000000 5000.000000 0.000000
00729 00729 -150000.000000 7000.000000 0.000000
00730 00730 -150000.000000 9000.000000 0.000000
00731 00731 -150000.000000 11000.000000 0.000000
00732 00732 -150000.000000 13000.000000 0.000000
00733 00733 -150000.000000 15000.000000 0.000000
00734 00734 -150000.000000 17000.000000 0.000000
00735 00735 -150000.000000 19000.000000 0.000000
00736 00736 -150000.000000 21000.000000 0.000000
00737 00737 -150000.000000 23000.000000 0.000000
00738 00738 -150000.000000 25000.000000 0.000000
00739 00739 -150000.000000 27000.000000 0.000000
00740 00740 -150000.000000 29000.000000 0.000000
00741 00741 -150000.000000 31000.000000 0.000000
00742 00742 -150000.000000 53000.000000 0.000000
00743 00743 -150000.000000 55000.000000 0.000000
00744 00744 -150000.000000 57000.000000 0.000000
00745 00745 -150000.000000 59000.000000 0.000000
00746 00746 -150000.000000 61000.000000 0.000000
00747 00747 -150000.000000 63000.000000 0.000000
00748 00748 -148000.000000 -37000.000000 0.000000
00749 00749 -148000.000000 -35000.000000 0.000000
00750 00750 -148000.000000 -33000.000000 0.000000
00751 00751 -148000.000000 -31000.000000 0.000000
00752 00752 -148000.000000 -29000.000000 0.000000
00753 00753 -148000.000000 -27000.000000 0.000000
00754 00754 -148000.000000 -25000.000000 0.000000
00755 00755 -148000.000000 -23000.000000 0.000000
00756 00756 -148000.000000 -21000.000000 0.000000
00757 00757 -148000.000000 -19000.000000 0.000000
00758 00758 -148000.000000 3000.000000 0.000000
00759 00759 -148000.000000 5000.000000 0.000000
00760 00760 -148000.000000 7000.000000 0.000000
00761 00761 -148000.000000 9000.000000 0.000000
00762 00762 -148000.000000 11000.000000 0.000000
00763 00763 -148000.000000 13000.000000 0.000000
00764 00764 -148000.000000 15000.000000 0.000000
00765 00765 -148000.000000 17000.000000 0.000000
00766 00766 -148000.000000 19000.000000 0.000000
00767 00767 -148000.000000 21000.000000 0.000000
00768 00768 -148000.000000 23000.000000 0.000000
00769 00769 -148000.000000 25000.000000 0.000000
00770 00770 -148000.000000 27000.000000 0.000000
00771 00771 -148000.000000 29000.000000 0.000000
00772 00772 -148000.000000 31000.000000 0.000000
00773 00773 -148000.000000 33000.000000 0.000000
00774 00774 -148000.000000 49000.000000 0.000000
00775 00775 -148000.000000 51000.000000 0.000000
00776 00776 -148000.000000 53000.000000 0.000000
00777 00777 -148000.000000 55000.000000 0.000000
00778 00778 -148000.000000 57000.000000 0.000000
00779 00779 -148000.000000 59000.000000 0.000000
00780 00780 -148000.000000 61000.000000 0.000000
00781 00781 -148000.000000 63000.000000 0.000000
00782 00782 -146000.000000 -37000.000000 0.000000
00783 00783 -146000.000000 -35000.000000 0.000000
00784 00784 -146000.000000 -33000.000000 0.000000
00785 00785 -146000.000000 -31000.000000 0.000000
00786 00786 -146000.000000 -29000.000000 0.000000
00787 00787 -146000.000000 -27000.000000 0.000000
00788 00788 -146000.000000 -25000.000000 0.000000
00789 00789 -146000.000000 -23000.000000 0.000000
00790 00790 -146000.000000 -21000.000000 0.000000
00791 00791 -146000.000000 -19000.000000 0.000000
00792 00792 -146000.000000 1000.000000 0.000000
00793 00793 -146000.000000 3000.000000 0.000000
00794 00794 -146000.000000 5000.000000 0.000000
00795 00795 -146000.000000 7000.000000 0.000000
00796 00796 -146000.000000 9000.000000 0.000000
00797 00797 -146000.000000 11000.000000 0.000000
00798 00798 -146000.000000 13000.000000 0.000000
00799 00799 -146000.000000 15000.000000 0.000000
00800 00800 -146000.000000 17000.000000 0.000000
00801 00801 -146000.000000 19000.000000 0.000000
00802 00802 -146000.000000 21000.000000 0.000000
00803 00803 -146000.000000 23000.000000 0.000000
00804 00804 -146000.000000 25000.000000 0.000000
00805 00805 -146000.000000 27000.000000 0.000000
00806 00806 -146000.000000 29000.000000 0.000000
00807 00807 -146000.000000 31000.000000 0.000000
00808 00808 -146000.000000 33000.000000 0.000000
00809 00809 -146000.000000 35000.000000 0.000000
00810 00810 -146000.000000 43000.000000 0.000000
00811 00811 -146000.000000 45000.000000 0.000000
00812 00812 -146000.000000 47000.000000 0.000000
00813 00813 -146000.000000 49000.000000 0.000000
00814 00814 -146000.000000 51000.000000 0.000000
00815 00815 -146000.000000 53000.000000 0.000000
00816 00816 -146000.000000 55000.000000 0.000000
00817 00817 -146000.000000 57000.000000 0.000000
00818 00818 -146000.000000 59000.000000 0.000000
00819 00819 -146000.000000 61000.000000 0.000000
00820 00820 -146000.000000 63000.000000 0.000000
00821 00821 -144000.000000 -37000.000000 0.000000
00822 00822 -144000.000000 -35000.000000 0.000000
00823 00823 -144000.000000 -33000.000000 0.000000
00824 00824 -144000.000000 -31000.000000 0.000000
00825 00825 -144000.000000 -29000.000000 0.000000
00826 00826 -144000.000000 -27000.000000 0.000000
00827 00827 -144000.000000 -25000.000000 0.000000
00828 00828 -144000.000000 -23000.000000 0.000000
00829 00829 -144000.000000 -21000.000000 0.000000
00830 00830 -144000.000000 -19000.000000 0.000000
00831 00831 -144000.000000 1000.000000 0.000000
00832 00832 -144000.000000 3000.000000 0.000000
00833 00833 -144000.000000 5000.000000 0.000000
00834 00834 -144000.000000 7000.000000 0.000000
00835 00835 -144000.000000 9000.000000 0.000000
00836 00836 -144000.000000 11000.000000 0.000000
00837 00837 -144000.000000 13000.000000 0.000000
00838 00838 -144000.000000 15000.000000 0.000000
00839 00839 -144000.000000 17000.000000 0.000000
00840 00840 -144000.000000 19000.000000 0.000000
00841 00841 -144000.000000 21000.000000 0.000000
00842 00842 -144000.000000 23000.000000 0.000000
00843 00843 -144000.000000 25000.000000 0.000000
00844 00844 -144000.000000 27000.000000 0.000000
00845 00845 -144000.000000 29000.000000 0.000000
00846 00846 -144000.000000 31000.000000 0.000000
00847 00847 -144000.000000 33000.000000 0.000000
00848 00848 -144000.000000 35000.000000 0.000000
00849 00849 -144000.000000 37000.000000 0.000000
00850 00850 -144000.000000 39000.000000 0.000000
00851 00851 -144000.000000 41000.000000 0.000000
00852 00852 -144000.000000 43000.000000 0.000000
00853 00853 -144000.000000 45000.000000 0.000000
00854 00854 -144000.000000 47000.000000 0.000000
00855 00855 -144000.000000 49000.000000 0.000000
00856 00856 -144000.000000 51000.000000 0.000000
00857 00857 -144000.000000 53000.000000 0.000000
00858 00858 -144000.000000 55000.000000 0.000000
00859 00859 -144000.000000 57000.000000 0.000000
00860 00860 -144000.000000 59000.000000 0.000000
00861 00861 -144000.000000 61000.000000 0.000000
00862 00862 -144000.000000 63000.000000 0.000000
00863 00863 -142000.000000 -37000.000000 0.000000
00864 00864 -142000.000000 -35000.000000 0.000000
00865 00865 -142000.000000 -33000.000000 0.000000
00866 00866 -142000.000000 -31000.000000 0.000000
00867 00867 -142000.000000 -29000.000000 0.000000
00868 00868 -142000.000000 -27000.000000 0.000000
00869 00869 -142000.000000 -25000.000000 0.000000
00870 00870 -142000.000000 -23000.000000 0.000000
00871 00871 -142000.000000 -21000.000000 0.000000
00872 00872 -142000.000000 -19000.000000 0.000000
00873 00873 -142000.000000 -17000.000000 0.000000
00874 00874 -142000.000000 1000.000000 0.000000
00875 00875 -142000.000000 3000.000000 0.000000
00876 00876 -142000.000000 5000.000000 0.000000
00877 00877 -142000.000000 7000.000000 0.000000
00878 00878 -142000.000000 9000.000000 0.000000
00879 00879 -142000.000000 11000.000000 0.000000
00880 00880 -142000.000000 13000.000000 0.000000
00881 00881 -142000.000000 15000.000000 0.000000
00882 00882 -142000.000000 17000.000000 0.000000
00883 00883 -142000.000000 19000.000000 0.000000
00884 00884 -142000.000000 21000.000000 0.000000
00885 00885 -142000.000000 23000.000000 0.000000
00886 00886 -142000.000000 25000.000000 0.000000
00887 00887 -142000.000000 27000.000000 0.000000
00888 00888 -142000.000000 29000.000000 0.000000
00889 00889 -142000.000000 31000.000000 0.000000
00890 00890 -142000.000000 33000.000000 0.000000
00891 00891 -142000.000000 35000.000000 0.000000
00892 00892 -142000.000000 37000.000000 0.000000
00893 00893 -142000.000000 39000.000000 0.000000
00894 00894 -142000.000000 41000.000000 0.000000
00895 00895 -142000.000000 43000.000000 0.000000
00896 00896 -142000.000000 45000.000000 0.000000
00897 00897 -142000.000000 47000.000000 0.000000
00898 00898 -142000.000000 49000.000000 0.000000
00899 00899 -142000.000000 51000.000000 0.000000
00900 00900 -142000.000000 53000.000000 0.000000
00901 00901 -142000.000000 55000.000000 0.000000
00902 00902 -142000.000000 57000.000000 0.000000
00903 00903 -142000.000000 59000.000000 0.000000
00904 00904 -142000.000000 61000.000000 0.000000
00905 00905 -142000.000000 63000.000000 0.000000
00906 00906 -142000.000000 65000.000000 0.000000
00907 00907 -140000.000000 -35000.000000 0.000000
00908 00908 -140000.000000 -33000.000000 0.000000
00909 00909 -140000.000000 -31000.000000 0.000000
00910 00910 -140000.000000 -29000.000000 0.000000
00911 00911 -140000.000000 -27000.000000 0.000000
00912 00912 -140000.000000 -25000.000000 0.000000
00913 00913 -140000.000000 -23000.000000 0.000000
